id,imdbid,title,year,rating
7585,1924396,"Best Offer, The",2013,1
7694,2201548,A Teacher,2013,3
7716,1931602,Very Good Girls,2013,3
7731,0469021,Alan Partridge: Alpha Papa,2013,3
7765,1817081,A Case of You,2013,3
7782,1864750,"Time in Between, The",2013,1
7783,1647413,Vino Veritas,2013,3
7807,2336846,She Made Them Do It,2013,1
8306,2243537,A Haunted House,2013,3
7921,3015110,Christmas in the City,2013,3
7959,2503154,"Den, The",2013,3
8101,2620736,Jug Face,2013,3
8195,1091191,Lone Survivor,2013,0
8454,1925435,Frankenstein&#39;s Army,2013,0
8629,2386257,White Lies,2013,3
8745,2178470,Yeh Jawaani Hai Deewani,2013,3
8817,2464018,Minha Mae e uma Peca: O Filme,2013,3
8920,1786751,CBGB,2013,1
8954,2286988,Sleeping with the Fishes,2013,3
9070,2358592,Lucia,2013,3
9170,3198652,Persona 3 the Movie: #1 Spring of Birth,2013,3
9462,2387559,Delivery Man,2013,1
9521,3856638,Gekijouban Hakuouki: Daiisshou Kyouto ranbu,2013,0
9553,1825157,"Double, The",2013,1
9613,2193418,Hammer of the Gods,2013,1
9815,2630134,Barbie and the pink shoes,2013,3
10020,2852458,Stranger by the Lake,2013,0
10329,3298820,Metalocalypse The Doomstar Requiem,2013,1
10456,3159812,Monster High: Thirteen Wishes,2013,1
10479,2262532,"Fosters, The",2013,1
10866,1196948,Charlie Countryman,2013,1
11006,2460488,Switch,2013,2
11007,1621039,Free Birds,2013,0
5068,1043726,"Legend of Hercules, The",2014,2
5090,1205537,Jack Ryan: Shadow Recruit,2014,1
5449,2404181,Belle,2014,3
5104,1408253,Ride Along,2014,0
5132,1490017,"Lego Movie, The",2014,3
5135,1686821,Vampire Academy,2014,3
5144,2177771,"Monuments Men, The",2014,0
5149,2832470,Dead Snow 2,2014,3
5157,3186838,Fields of the Dead,2014,3
5159,2614684,&#39;71,2014,0
5164,1234721,Robocop,2014,2
5175,3118958,Lizzie Borden Took An Ax,2014,3
5192,2172934,3 Days to Kill,2014,3
5194,3504064,Barbie: The Pearl Princess,2014,3
5196,1921064,Pompeii,2014,3
5207,1376213,"Adventurer: The Curse of the Midas Box, The",2014,1
5214,3515892,"Pa Boys, The",2014,2
5217,2024469,Non-Stop,2014,3
5218,1418377,"I, Frankenstein",2014,1
5219,2473682,Paranormal Activity: The Marked Ones,2014,2
5220,1837709,Winter&#39;s Tale,2014,3
5221,0864835,Mr. Peabody and Sherman,2014,1
5229,2278388,"Grand Budapest Hotel, The",2014,1
5236,1800246,That Awkward Moment,2014,3
5256,1253863,300: Rise of an Empire,2014,1
5263,3074694,Flowers in the Attic,2014,3
5280,3322420,Queen,2014,3
5282,2771372,Veronica Mars,2014,3
5307,3528906,Our RoboCop Remake,2014,3
5308,1840309,Divergent,2014,3
5327,3469518,Alles Inklusive,2014,3
5337,2528814,God&#39;s Not Dead,2014,3
5340,2357291,Rio 2,2014,3
5345,1621046,Cesar Chavez,2014,3
5346,0458413,A Long Way Down,2014,3
5348,1959490,Noah,2014,3
5349,3097084,Camp Takota,2014,3
5351,1843866,Captain America: The Winter Soldier,2014,3
5353,2287861,Lies I Told My Little Sister,2014,3
5387,1647668,Million Dollar Arm,2014,1
5388,1702014,Hoje Eu Quero Voltar Sozinho,2014,3
5396,2382396,Joe,2014,2
5397,1441395,Under the Skin,2014,0
5405,2209764,Transcendence,2014,1
5408,2536428,La cr&egrave;me de la cr&egrave;me,2014,3
5409,2355495,Barefoot,2014,3
5416,2388715,Oculus,2014,3
5418,3152098,Mega Shark vs. Mecha Shark,2014,3
5421,2707858,Yves Saint Laurent,2014,2
5423,2203939,"Other Woman, The",2014,3
5429,1872181,Amazing Spider-Man 2,2014,1
5442,2223990,Draft Day,2014,2
5447,1430612,Brick Mansions,2014,3
5450,3638604,Hard Corner: Le Film,2014,1
5453,2483260,"Pirate Fairy, The",2014,3
5456,2582846,"Fault in Our Stars, The",2014,3
5458,3457342,Nosferatu In Love,2014,0
5465,2463288,Walk of Shame,2014,3
5466,0831387,Godzilla,2014,2
5468,3257692,Starving in Suburbia,2014,3
5482,2281587,Muppets Most Wanted,2014,1
5486,2883512,Chef,2014,1
5487,2004420,Neighbors,2014,3
5488,2199543,Praia do Futuro,2014,1
5495,1976000,"Two Faces of January, The",2014,3
5499,1877832,X-Men: Days of Future Past,2014,1
5508,1065073,Boyhood,2014,3
5510,1587310,Maleficent,2014,3
5515,2095649,Grace of Monaco,2014,3
5516,2461126,"Something, Anything",2014,3
5517,2557490,A Million Ways to Die in the West,2014,2
5529,1631867,Edge of Tomorrow,2014,1
5535,1571249,"Skeleton Twins, The",2014,3
5540,2212008,"Bag Man, The",2014,1
5553,2412568,Ragamuffin,2014,2
5559,2345737,"Rover, The",2014,0
5566,2545186,A coup sur,2014,2
6147,3184934,Une nouvelle amie,2014,2
5590,2910274,Obvious Child,2014,3
5594,3421270,Asian School Girls,2014,3
5597,3416742,What We Do in the Shadows,2014,1
5598,2109248,Transformers: Age of Extinction,2014,3
5599,3175038,Ek Villain,2014,2
5608,2103254,Tammy,2014,3
5616,1980929,Begin Again,2014,3
5618,1646971,How to Train Your Dragon 2,2014,1
5619,3777462,Wir sind die Neuen,2014,3
5620,2234003,Calvary,2014,2
5624,2103281,Dawn of the Planet of the Apes,2014,1
5625,1742334,Sabotage,2014,3
5633,3560546,Dead Girls,2014,3
5642,2975578,"Purge: Anarchy, The",2014,3
5643,2761578,Wicked Blood,2014,3
5649,1742044,Jersey Boys,2014,2
5650,2872732,Lucy,2014,3
5661,1267297,Hercules,2014,2
5663,2294449,22 Jump St,2014,2
5664,1086772,Blended,2014,3
5668,3307774,Alpha House,2014,2
5671,2015381,Guardians of the Galaxy,2014,3
5674,2980706,Planes: Fire &amp; Rescue,2014,1
5678,3110960,Jimmy&#39;s Hall,2014,1
5679,2106361,Into the Storm,2014,3
5680,2800240,Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,2014,3
5687,1291150,Teenage Mutant Ninja Turtles,2014,3
5689,2751390,Life Of Riley,2014,2
5692,2980648,"Hundred-Foot Journey, The",2014,3
5693,2369135,Need for Speed,2014,1
5696,0787474,"Boxtrolls, The",2014,2
5700,0435651,"Giver, The",2014,3
5701,1626146,Hector and the Search for Happiness,2014,1
5702,1924435,Let&#39;s Be Cops,2014,0
5705,2333784,"Expendables 3, The",2014,0
5709,2247476,When the Game Stands Tall,2014,1
5713,1972571,A Most Wanted Man,2014,2
5717,0458481,Sin City: A Dame to Kill For,2014,1
5719,2835536,"Quiet Roar, The",2014,3
5720,1605717,Frank,2014,1
5721,2473602,Get On Up,2014,2
5722,1355630,If I Stay,2014,3
5724,2756032,"One I Love, The",2014,3
5726,3992752,Women Aren&#39;t Funny,2014,3
5729,2402157,"November Man, The",2014,1
5730,3504048,Housebound,2014,3
5733,2870612,As Above So Below,2014,3
5734,1600196,"Drop, The",2014,1
5737,3014666,Moms&#39; Night Out,2014,3
5745,2800038,Atlas Shrugged: Who Is John Galt?,2014,3
5749,2231489,Saint Seiya: Legend of Sanctuary,2014,2
5753,2141751,God Help the Girl,2014,3
5755,1790864,"Maze Runner, The",2014,1
5756,3169706,Pride,2014,3
5764,2172584,Maps to the Stars,2014,3
5765,2618500,Lugen,2014,3
5766,2717860,"Riot Club, The",2014,1
5770,0365907,A Walk Among the Tombstones,2014,1
5780,3729920,"Disappearance of Eleanor Rigby: Them, The",2014,3
5782,0455944,"Equalizer, The",2014,1
5790,3013588,Avis de mistral,2014,3
5791,3983072,Ein Geschenk der Gotter,2014,3
5801,2267998,Gone Girl,2014,3
5804,3322940,Annabelle,2014,3
5807,2140619,Two Night Stand,2014,3
5810,3529198,My Little Pony: Equestria Girls - Rainbow Rocks,2014,3
5811,2870708,Wish I Was Here,2014,3
5813,2011159,No Good Deed,2014,3
5817,3125324,Beyond the Lights,2014,3
5818,2582802,Whiplash,2014,1
5826,3097204,"Inbetweeners 2, The",2014,1
5848,3971202,Le Paradis,2014,0
5831,2034031,Laggies,2014,3
5832,2652092,"Good Lie, The",2014,3
5835,3138192,Mostly Ghostly: Have You Met My Ghoulfriend?,2014,3
5836,3042408,Who Am I - Kein System ist sicher,2014,2
5837,1679276,"Rico, Oskar und die Tieferschatten",2014,1
5838,1872194,"Judge, The",2014,2
5839,1698641,"Alexander and the Terrible, Horrible, No Good Very Bad Day",2014,3
5847,3720802,Mange tes morts,2014,0
5850,2262227,"Book of Life, The",2014,3
5862,2713180,Fury,2014,1
5870,2955096,Happy Christmas,2014,3
5874,2720680,"Salvation, The",2014,1
5887,2872718,Nightcrawler,2014,3
5892,1971325,Automata,2014,1
5897,2911666,John Wick,2014,1
5899,3832158,Der Kleine Medicus - Geheimnisvolle Mission im Korper,2014,3
5900,2675914,Kraftidioten,2014,1
5902,0816692,Interstellar,2014,3
6001,2788710,"Interview, The",2014,1
5906,2245084,Big Hero 6,2014,3
5911,2562232,Birdman,2014,3
5918,2235108,Dear White People,2014,3
5922,1791528,Inherent Vice,2014,1
5924,4114744,Unutursam F&#305;s&#305;lda,2014,2
5927,2452254,Clouds of Sils Maria,2014,3
5931,1951265,"Hunger Games: Mockingjay - Part 1, The",2014,3
5935,4044364,Citizenfour,2014,1
5936,3630276,Turist,2014,3
5940,2764784,Phoenix,2014,3
5941,2084970,"Imitation Game, The",2014,2
5942,1100089,Foxcatcher,2014,1
5947,2870756,Magic in the Moonlight,2014,3
5950,1911658,Penguins of Madagascar,2014,0
5953,2465140,"Single Moms Club, The",2014,3
5956,3921852,Barbie and the Secret Door,2014,3
5957,3334794,About a Girl,2014,3
5959,1020072,Selma,2014,3
5965,1883180,En duva satt p&aring; en gren och funderade p&aring; tillvaron,2014,1
6000,2180411,Into the Woods,2014,3
5970,2980516,"Theory of Everything, The",2014,3
5971,2305051,Wild,2014,3
5977,1371150,This Is Where I Leave You,2014,2
5978,2802154,Leviathan,2014,3
5981,1204977,Ouija,2014,3
5982,2398231,"Homesman, The",2014,1
5993,4150316,Frozen in Time,2014,0
5994,2310332,"Hobbit: The Battle of the Five Armies, The",2014,1
5997,1109624,Paddington,2014,3
6003,1823664,Annie,2014,3
6007,3612616,Mommy,2014,3
6009,2473794,Mr. Turner,2014,1
6010,2170593,St. Vincent,2014,3
6011,2321549,"Babadook, The",2014,3
6013,1809398,Unbroken,2014,0
6019,1528100,Exodus: Gods and Kings,2014,2
6023,4299406,A Noite da Virada,2014,3
6025,2238050,White Bird in a Blizzard,2014,3
6026,2784678,Top Five,2014,3
6032,3077108,Appropriate Behavior,2014,3
6034,2398249,They Came Together,2014,3
6035,1361318,Good People,2014,3
6036,2326554,A Girl Walks Home Alone at Night,2014,3
6037,1198156,You&#39;re Not You,2014,3
6040,4056574,Agatha Raisin: The Quiche of Death,2014,3
6045,2884206,I Origins,2014,3
6050,3576084,Zero Motivation,2014,3
6053,2737050,"Two Days, One NIght",2014,3
6054,2808680,Ei Kiitos,2014,2
6061,1791681,Treehouse,2014,3
6066,3316960,Still Alice,2014,3
6091,2784512,Zombeavers,2014,3
6108,2802144,Kingsman: The Secret Service,2014,3
6103,2436386,Project Almanac,2014,3
6109,3720788,"Disappearance of Eleanor Rigby: Her, The",2014,3
6117,2937898,A Most Violent Year,2014,3
6118,2179136,American Sniper,2014,1
6124,1684226,"Normal Heart, The",2014,1
6128,3442006,Cake,2014,3
6139,3479316,Parallels,2014,3
6143,3089326,Magical Girl,2014,3
6198,3655522,Girlhood,2014,3
6158,2093990,El Ni&ntilde;o,2014,1
6159,1126590,Big Eyes,2014,3
6172,2397535,Predestination,2014,3
6178,2920808,God&#39;s Pocket,2014,1
6179,3368814,My Father Must Die,2014,3
6180,3570168,Dyke Hard,2014,3
6182,1865505,Song of the Sea,2014,3
6185,1726592,Before I Go to Sleep,2014,3
6188,1638002,"Love, Rosie",2014,3
6191,1121096,Seventh Son,2014,3
6195,2639344,Love Is Strange,2014,2
6196,0900387,Suite francaise,2014,3
6207,1978532,Someone Marry Barry,2014,2
6208,3800012,Near Death Experience,2014,0
6220,2396721,"Scribbler, The",2014,3
6219,2844798,Feher isten,2014,3
6225,2788716,Welcome to Me,2014,3
6230,2390237,Cuban Fury,2014,1
6247,3284618,Pane e burlesque,2014,3
6252,2474024,"Last Five Years, The",2014,1
6256,3011894,Relatos salvajes,2014,3
6258,3499048,Gueros,2014,2
6263,3565264,Thegidi,2014,2
6264,3007302,Boy Meets Girl,2014,3
6266,2908856,My Old Lady,2014,3
6268,2955316,Ocho apellidos vascos,2014,1
6304,3398268,Omoide no Mani (When Marnie Was There),2014,3
6305,0903657,Love &amp; Mercy,2014,2
6307,3804984,Mike and I,2014,1
6331,2515030,Escobar: Paradise Lost,2014,2
6341,3139086,Batman: Assault on Arkham,2014,3
6344,1958043,"Houses October Built, The",2014,0
6348,3263614,"Kumiko, the Treasure Hunter",2014,3
6368,2339741,"Woman in Black 2: Angel of Death, The",2014,3
6370,3253930,La isla minima,2014,2
6373,3062976,Learning to Drive,2014,3
6385,1969062,Infinitely Polar Bear,2014,3
6400,2123146,Angry Video Game Nerd: The Movie,2014,3
6413,1767372,She&#39;s Funny That Way,2014,3
6416,1552224,Outcast,2014,3
6421,2626350,Step Up All In,2014,2
6423,2261331,Black Sea,2014,0
6425,3149038,A Brilliant Young Mind,2014,1
6440,3120408,Tinker Bell and the Legend of the NeverBeast,2014,3
6459,3086442,"Ich seh, Ich seh",2014,0
6476,1605798,Effie Gray,2014,3
6488,2490326,Cooties,2014,1
6490,3661798,Dohee-ya,2014,3
6491,2340650,East Side Sushi,2014,3
6499,3294200,"Falling, The",2014,3
6501,3328716,Paper Planes,2014,1
6504,3713166,Unfriended,2014,3
6509,3483194,Tu Dors Nicole,2014,3
6513,2088003,Big Game,2014,0
6518,3235888,It Follows,2014,3
6524,2106529,Lust for Love,2014,3
6527,3387648,"Taking of Deborah Logan, The",2014,3
6528,2535470,Wyrmwood: Road of the Dead,2014,3
6534,3148348,Let Us Prey,2014,3
6545,2752688,Rosewater,2014,1
6551,3598222,Mercenaries,2014,3
6552,2251281,Dark Was the Night,2014,1
6583,3145220,Hits,2014,3
6600,3128900,Miss Meadows,2014,3
6607,2965412,Comet,2014,1
6642,2593224,In the Courtyard,2014,3
6646,2505294,Ask Me Anything,2014,3
6668,1724965,Innocence,2014,3
6672,3344922,Hungry Hearts,2014,2
6673,1791682,While We&#39;re Young,2014,3
6690,3395184,Spring,2014,0
6724,3104818,"Like Sunday, Like Rain",2014,3
6731,3717068,Court,2014,1
6740,2870808,Life Partners,2014,3
6743,3003800,Amour fou,2014,2
6747,3569356,Not Cool,2014,3
6765,2494280,Stretch,2014,1
6773,3696086,Golden Era,2014,2
6784,1661820,Cut Bank,2014,3
6813,3529612,River of Fundament,2014,3
6831,2645188,"Quiet Hour, The",2014,3
6845,3812402,How to Steal a Dog / Gae-leul hoom-chi-neun wan-byeok-han bang-beob,2014,3
6860,1706598,Every Secret Thing,2014,3
6864,2274604,Eat with Me,2014,3
6885,3572132,Ju-on: Owari no hajimari,2014,3
6906,3230162,Still the Water,2014,3
6951,2936470,Electricity,2014,3
6957,3726220,Der kleine Drache Kokosnuss,2014,0
6958,3263732,Primero De Enero,2014,3
6989,3021360,Faults,2014,3
6994,2494384,Aloft,2014,3
6996,0443465,Before We Go,2014,3
7007,3283556,Land Ho!,2014,3
7036,2933544,5 Flights Up,2014,3
7064,3748076,"Damned Thing, The",2014,1
7066,2199436,Sadilishteto,2014,1
7086,1384925,Ardor,2014,0
7133,3318220,Jongens,2014,1
7203,3546114,Anatomy of a Love Seen,2014,3
7208,3139072,Son of Batman,2014,2
7226,4800178,Verden venter,2014,3
7254,2693664,Young Ones,2014,1
7275,3365778,Respire,2014,3
7280,1780798,Clown,2014,3
7314,3386954,"Gabby Douglas Story, The",2014,1
7537,2929690,Margarita with a Straw,2014,3
7408,3566726,Jane the Virgin,2014,3
7431,2818178,Nar dyrene drommer,2014,1
7428,3060952,Justice League: WAR,2014,3
7429,4211680,I Call It Love,2014,0
8331,2170439,Horrible Bosses 2,2014,1
7459,3457734,Fort Tilden,2014,1
7499,3749900,Gotham,2014,3
7516,2567038,"Frame, The",2014,3
7575,2316801,La belle et la bete,2014,3
7578,3904770,Ventos de Agosto,2014,3
7594,2872724,Out of the Dark,2014,3
7633,1555440,Girltrash: All Night Long,2014,3
7692,2027231,Perfect Sisters,2014,3
7713,3390572,Haider,2014,2
7730,3104930,Da Sweet Blood of Jesus,2014,3
7764,3666210,H.,2014,1
7776,3062074,Sharknado 2: The Second One,2014,3
7777,1921149,Trash,2014,1
7849,2497980,"Lookalike, The",2014,3
7880,2428170,Creep,2014,0
7885,2965466,Last Shift,2014,3
8330,1929263,Heaven Is For Real,2014,2
7937,3438514,Sora no Otoshimono Final: Eternal My Master,2014,1
7898,2758904,Search Party,2014,2
7974,1609479,Better Living Through Chemistry,2014,1
8099,2382422,Jacky in the kingdom of women,2014,3
8119,3717532,"Last: Naruto the Movie, The",2014,2
8122,3595966,Conducta,2014,3
8328,2096672,Dumb and Dumber 2,2014,3
8162,2561546,"Town That Dreaded Sundown, The",2014,3
8327,2978462,Dolphin Tale 2,2014,3
8236,2692250,Night at the Museum: Secret of the Tomb,2014,1
8316,0829150,Dracula Untold,2014,0
8333,2183034,Earth To Echo,2014,1
8340,1826590,About Last Night,2014,2
8361,2725962,What We Did on Our Holiday,2014,3
8377,2377322,Deliver Us From Evil,2014,2
8531,2474310,Viharsarok,2014,1
8560,3148952,Der Kreis,2014,1
8561,3717242,Out in the Night,2014,3
8605,3958098,Dolares de arena (Sand Dollars),2014,3
8650,1878942,Date and Switch,2014,2
8689,3010990,Extirpador de Idolatrias,2014,3
8702,002180411,Into the Woods,2014,3
8739,2980794,Highway,2014,0
8944,3428912,Happy Valley,2014,1
8957,2751310,Sex Ed,2014,3
9162,2977090,Alex of Venice,2014,3
9415,2446042,Taken 3,2014,1
9506,3840898,"Tempest, The",2014,3
9522,5825186,Gekijouban Hakuouki: Dainishou shikon soukyou,2014,0
9659,2338151,PK,2014,2
9665,3153524,Awesome Asian Bad Guys,2014,1
10056,4264406,Mass Extinction: Life at the Brink,2014,0
10162,2371399,Moomins on the Riviera,2014,3
10156,3068894,"Red Tent, The",2014,3
10180,3254796,Big Stone Gap,2014,3
10225,2762970,Cloud 9,2014,3
10255,1821658,"Nut Job, The",2014,3
10318,3579698,12 Dog Days Till Christmas,2014,3
10401,3468260,JLA Adventures: Trapped in Time,2014,3
10412,2145829,Robot Overlords,2014,1
10591,3625970,Dark Dungeons,2014,3
10633,4180032,Christmas Under Wraps,2014,3
10831,3107288,"Flash, The",2014,1
10954,3099498,Tusk,2014,0
10968,3854234,"El patr&oacute;n, radiograf&iacute;a de un crimen",2014,1
10970,4003774,Meet the Mormons,2014,3
6148,2224026,Home,2015,3
6048,4216934,Frau Muller muss weg,2015,3
6065,0884732,"Wedding Ringer, The",2015,3
6084,0470752,Ex Machina,2015,1
6093,4191054,Strange Magic,2015,3
6094,2994832,"Summer of Sangaile, The",2015,3
6098,3045616,Mortdecai,2015,1
6101,1617661,Jupiter Ascending,2015,3
6105,2279373,"SpongeBob Movie: Sponge Out of Water, The",2015,2
6107,2570858,"Duke of Burgundy, The",2015,3
6113,2322441,Fifty Shades of Grey,2015,3
6125,1666801,"DUFF, The",2015,3
6132,3856042,Bad Hair Day,2015,3
6134,1823672,Chappie,2015,1
6152,1661199,Cinderella,2015,3
6156,4247740,"Three Es, The",2015,3
6157,2908446,Insurgent,2015,3
6163,3397082,Tod den Hippies!! Es lebe der Punk!,2015,1
6166,2918436,"Lazarus Effect, The",2015,3
6186,2820852,Furious 7,2015,3
6187,4392438,La Passion d&#39;Augustine,2015,3
6190,2210769,"Liza, the fox fairy",2015,3
6197,3711622,Ghosthunters,2015,3
6217,2395427,Avengers: Age of Ultron,2015,3
6222,4056738,Do You Believe?,2015,3
6223,2273657,True Story,2015,1
6226,3077214,Suffragette,2015,3
6227,3661298,Septembers of Shiraz,2015,3
6229,4145324,Bound,2015,3
6284,2848292,Pitch Perfect 2,2015,3
6237,2935476,Far From the Madding Crowd,2015,3
6242,1392190,Mad Max: Fury Road,2015,3
6283,3480446,Almost Mercy,2015,2
6254,2381941,Focus,2015,1
6255,2096673,Inside Out,2015,3
6259,4000768,L&#39;antiquaire,2015,3
6260,4265878,Dora oder Die sexuellen Neurosen unserer Eltern,2015,3
6261,3707396,Hedi Schneider steckt fest,2015,3
6265,3079380,Spy,2015,3
6267,1964418,Tomorrowland,2015,3
6269,1655441,"Age of Adaline, The",2015,3
6271,2639254,A Little Chaos,2015,3
6275,1950135,Drunk Wedding,2015,2
6277,4171032,World of Tomorrow,2015,3
6278,3472226,Kung Fury,2015,2
6279,4428814,La loi du march&eacute;,2015,1
6281,2126355,San Andreas,2015,3
6282,4171544,Predator Dark Ages,2015,0
6288,2404425,Woman in Gold,2015,3
6291,3704352,Bessie,2015,3
6292,3195644,Insidious: Chapter 3,2015,3
6294,4714032,Battledream Chronicle,2015,3
6296,4466936,"Un peu, beaucoup, aveuglement!",2015,3
6297,2493486,Last Knights,2015,1
6299,2199571,Run All Night,2015,1
6300,3058674,VANish,2015,1
6303,1674771,Entourage,2015,2
6306,0369610,Jurassic World,2015,3
6316,3877674,Maend &amp; hons,2015,1
6329,2872750,Shaun the Sheep Movie,2015,0
6321,4780834,"Reason I Shop Online, The",2015,3
6322,1441953,Testament of Youth,2015,3
6328,2515034,"Gunman, The",2015,1
6325,2561572,Get Hard,2015,1
6330,3430042,"Phoenix Project, The",2015,0
6334,3019620,Titli,2015,0
6336,4026600,"Four Warriors, The",2015,1
6338,2293640,Minions,2015,3
6340,1340138,Terminator Genisys,2015,0
6342,3878542,Justice League: Throne of Atlantis,2015,3
6343,4226388,Victoria,2015,0
6350,2637276,Ted 2,2015,1
6354,1014763,Child 44,2015,2
6355,3966404,Mustang,2015,3
6356,3844362,"Overnight, The",2015,3
6357,3152624,Trainwreck,2015,3
6359,0478970,Ant-Man,2015,2
6361,2555736,"Second Best Exotic Marigold Hotel, The",2015,3
6364,3205376,Slow West,2015,0
6365,4359416,Taxi,2015,3
6366,1798684,Southpaw,2015,2
6367,2120120,Pixels,2015,1
6369,1731701,Barely Lethal,2015,3
6372,2268016,Magic Mike XXL,2015,3
6375,3715320,Irrational Man,2015,2
6376,4895704,Next Stop L.A.,2015,3
6383,4270516,Grandma,2015,3
6386,3440298,Descendants,2015,3
6388,3622592,Papertowns,2015,2
6389,2381249,Mission: Impossible - Rogue Nation,2015,0
6390,3824458,Tangerine,2015,3
6392,1502712,Fantastic Four,2015,0
6393,3969208,Trust Fund,2015,3
6399,3764966,Teen Beach 2,2015,3
6404,4897214,Timelike,2015,3
6407,1638355,"Man from U.N.C.L.E., The",2015,3
6409,3416744,"End of the Tour, The",2015,1
6410,3623726,Ricki and the Flash,2015,3
6412,3742378,Que Horas Ela Volta?,2015,3
6418,3278330,Il racconto dei racconti,2015,3
6419,3236120,I&#39;ll See You in My Dreams,2015,3
6422,2334733,Madame Bovary,2015,2
6424,2140379,Self/less,2015,1
6426,4437640,Batman Unlimited: Animal Instincts,2015,1
6430,3168230,Mr. Holmes,2015,1
6438,3487994,Bloodsucking Bastards,2015,2
6434,1754656,"little prince, The",2015,3
6435,1398426,Straight Outta Compton,2015,1
6436,2582496,Me and Earl and the Dying Girl,2015,3
6447,3862750,"Perfect Guy, The",2015,2
6449,2742544,Until Dawn,2015,3
6457,4046784,Maze Runner: The Scorch Trials,2015,3
6487,2510894,Hotel Transylvania 2,2015,3
6472,3316948,American Ultra,2015,1
6466,3659388,"Martian, The",2015,3
6467,1243974,Aloha,2015,3
6469,3291148,Just Jim,2015,1
6470,3397884,Sicario,2015,0
6475,1596345,Pawn Sacrifice,2015,1
6478,2403021,"Green Inferno, The",2015,3
6479,3850214,Dope,2015,1
6482,4450396,My Little Pony: Equestria Girls - Friendship Games,2015,3
6486,1355683,Black Mass,2015,1
6489,2118624,"Final Girls, The",2015,3
6494,2554274,Crimson Peak,2015,3
6495,3480796,Vice,2015,3
6502,3682448,Bridge of Spies,2015,1
6506,2080374,Steve Jobs,2015,3
6508,1051904,Goosebumps,2015,2
6510,3488710,"Walk, The",2015,1
6519,2379713,Spectre,2015,1
6597,2479478,"Ridiculous 6, The",2015,2
6521,4298966,"Murder Pact, The",2015,3
6530,2710826,AfterDeath,2015,3
6532,3430416,Schneider vs. Bax,2015,2
6537,4979652,Wo shi zheng ren,2015,0
6548,2452042,"Peanuts Movie, The",2015,3
6549,2381111,Brooklyn,2015,3
6557,1976009,Victor Frankenstein,2015,0
6558,1979388,"Good Dinosaur, The",2015,3
6560,1951266,"Hunger Games: Mockingjay - Part 2, The",2015,3
6563,2402927,Carol,2015,3
6565,3203606,Trumbo,2015,3
6566,2910904,"Dressmaker, The",2015,3
6567,1663202,"Revenant, The",2015,0
6572,2717822,Blackhat,2015,1
6581,3368222,Angry Indian Goddesses,2015,3
6584,3170832,Room,2015,3
6622,1658801,Feeheld,2015,3
6588,3076658,Creed,2015,2
6589,1390411,In the Heart of the Sea,2015,1
6593,4472596,"Hollow, The",2015,3
6595,2279339,Love the Coopers,2015,3
6596,1524930,Vacation,2015,3
6601,3850590,Krampus,2015,3
6609,1850457,Sisters,2015,3
6610,2488496,Star Wars: The Force Awakens,2015,3
6611,3332064,Pan,2015,1
6612,3707106,By the Sea,2015,3
6613,2131532,Hidden,2015,3
6614,3464902,"Lobster, The",2015,3
6619,2872462,Mistres America,2015,3
6628,3460252,"Hateful Eight, The",2015,3
6632,2058673,Point Break,2015,0
6633,3322364,Concussion,2015,1
6634,4767274,Dolly Parton&#39;s Coat of Many Colors,2015,3
6635,2446980,Joy,2015,3
6636,4858280,Stitcher,2015,0
6637,2884018,Macbeth,2015,1
6643,2361509,"Intern, The",2015,3
6644,3268668,Captive,2015,3
6648,1596363,"Big Short, The",2015,1
6649,3064298,Man Up,2015,3
6651,1528854,Daddy&#39;s Home,2015,1
6655,0810819,"Danish Girl, The",2015,3
6660,4594834,Chi-Raq,2015,3
6661,3478232,Mythica: The Darkspore,2015,3
6665,1870548,This changes everything,2015,3
6667,3717016,After the Ball,2015,3
6671,3569230,Legend,2015,3
6674,3303652,A Sort of Homecoming,2015,3
6715,2978576,Bill,2015,2
6677,2401878,Anamolisa,2015,2
6678,2938956,"Transporter Refueled, The",2015,3
6683,4576612,Comment c&#39;est loin,2015,1
6684,1618442,"Last Witch Hunter, The",2015,3
6685,3090670,Advantageous,2015,3
6692,2321502,Uncanny,2015,0
6696,4069042,Anna Unbound,2015,3
6706,2245003,Miss You Already,2015,3
6707,1895587,Spotlight,2015,1
6708,3312830,Youth,2015,1
6712,3715122,L&#39;attesa,2015,3
6716,3757648,Temp&ecirc;te,2015,1
6717,3993894,Queen of Earth,2015,3
6719,4515684,Comoara,2015,1
6723,2537390,Slow Learners,2015,3
6726,4420110,Invisible Sister,2015,3
6732,4319698,Little Big Master,2015,3
6737,3172532,"Diary of a Teenage Girl, The",2015,3
6752,4093680,Min lilla syster,2015,3
6757,2461340,Till We Meet Again,2015,3
6767,3529656,Meadowland,2015,3
6769,4501454,"Meddler, The",2015,3
6770,4428788,Marguerite,2015,3
6771,4392726,Office,2015,3
6774,4010918,Throne,2015,3
6775,4691166,7 Letters,2015,3
6777,4263482,"VVitch: A New-England Folktale, The",2015,3
6786,4466872,Les ogres,2015,3
6787,2726560,"Longest Ride, The",2015,3
6818,2911674,Tiger House,2015,3
6823,4125300,"Case of Hana and Alice, The",2015,3
6836,2057392,Eye in the Sky,2015,3
6875,3397918,Harbinger Down,2015,3
6851,3620762,Anguish,2015,3
6855,2631186,Baahubali: The Beginning,2015,1
6866,4439120,Riaru onigokko,2015,3
